lat,lon,name,admin1,admin2,cc
41.66678,-70.07863,Harwich Port,Massachusetts,Barnstable County,US
42.37092,-72.59814,Hatfield,Massachusetts,Hampshire County,US
42.7762,-71.07728,Haverhill,Massachusetts,Essex County,US
41.62094,-71.06199,Head of Westport,Massachusetts,Bristol County,US
42.24177,-70.88977,Hingham,Massachusetts,Plymouth County,US
42.4387,-73.12538,Hinsdale,Massachusetts,Berkshire County,US
42.1551,-71.00866,Holbrook,Massachusetts,Norfolk County,US
42.35176,-71.86341,Holden,Massachusetts,Worcester County,US
42.06398,-72.1573,Holland,Massachusetts,Hampden County,US
42.2001,-71.4245,Holliston,Massachusetts,Middlesex County,US
42.20426,-72.6162,Holyoke,Massachusetts,Hampden County,US
42.13065,-71.54117,Hopedale,Massachusetts,Worcester County,US
42.22871,-71.52256,Hopkinton,Massachusetts,Middlesex County,US
42.25425,-73.36622,Housatonic,Massachusetts,Berkshire County,US
42.4737,-72.00619,Hubbardston,Massachusetts,Worcester County,US
42.39176,-71.56618,Hudson,Massachusetts,Middlesex County,US
42.30204,-70.90782,Hull,Massachusetts,Plymouth County,US
41.65289,-70.2828,Hyannis,Massachusetts,Barnstable County,US
42.67926,-70.84116,Ipswich,Massachusetts,Essex County,US
42.30982,-71.12033,Jamaica Plain,Massachusetts,Suffolk County,US
41.99455,-70.72448,Kingston,Massachusetts,Plymouth County,US
42.45565,-71.67312,Lancaster,Massachusetts,Worcester County,US
42.51731,-73.22816,Lanesborough,Massachusetts,Berkshire County,US
42.70704,-71.16311,Lawrence,Massachusetts,Essex County,US
42.30425,-73.24816,Lee,Massachusetts,Berkshire County,US
42.24593,-71.90868,Leicester,Massachusetts,Worcester County,US
42.35648,-73.28483,Lenox,Massachusetts,Berkshire County,US
42.52509,-71.75979,Leominster,Massachusetts,Worcester County,US
42.45203,-72.50148,Leverett,Massachusetts,Franklin County,US
42.44732,-71.2245,Lexington,Massachusetts,Middlesex County,US
42.42593,-71.30395,Lincoln,Massachusetts,Middlesex County,US
42.54593,-71.47451,Littleton Common,Massachusetts,Middlesex County,US
42.0501,-72.58287,Longmeadow,Massachusetts,Hampden County,US
42.63342,-71.31617,Lowell,Massachusetts,Middlesex County,US
42.16009,-72.47592,Ludlow,Massachusetts,Hampden County,US
42.59453,-71.72452,Lunenburg,Massachusetts,Worcester County,US
42.46676,-70.94949,Lynn,Massachusetts,Essex County,US
42.53898,-71.04811,Lynnfield,Massachusetts,Essex County,US
42.4251,-71.06616,Malden,Massachusetts,Middlesex County,US
42.03343,-71.21894,Mansfield,Massachusetts,Bristol County,US
42.5001,-70.85783,Marblehead,Massachusetts,Essex County,US
41.7001,-70.76281,Marion,Massachusetts,Plymouth County,US
42.34593,-71.55229,Marlborough,Massachusetts,Middlesex County,US
42.09177,-70.70559,Marshfield,Massachusetts,Plymouth County,US
42.14594,-70.73976,Marshfield Hills,Massachusetts,Plymouth County,US
41.65622,-70.41614,Marstons Mills,Massachusetts,Barnstable County,US
41.64844,-70.48114,Mashpee,Massachusetts,Barnstable County,US
41.65844,-70.81615,Mattapoisett,Massachusetts,Plymouth County,US
42.43343,-71.44951,Maynard,Massachusetts,Middlesex County,US
42.1876,-71.30645,Medfield,Massachusetts,Norfolk County,US
42.41843,-71.10616,Medford,Massachusetts,Middlesex County,US
42.14176,-71.39673,Medway,Massachusetts,Norfolk County,US
42.45843,-71.06616,Melrose,Massachusetts,Middlesex County,US
42.10565,-71.55229,Mendon,Massachusetts,Worcester County,US
42.83065,-71.00228,Merrimac,Massachusetts,Essex County,US
42.7262,-71.19089,Methuen,Massachusetts,Essex County,US
42.59509,-71.01616,Middleton,Massachusetts,Essex County,US
42.13982,-71.51617,Milford,Massachusetts,Worcester County,US
42.19398,-71.76007,Millbury,Massachusetts,Worcester County,US
42.58203,-72.49259,Millers Falls,Massachusetts,Franklin County,US
42.1676,-71.35784,Millis,Massachusetts,Norfolk County,US
42.02788,-71.5809,Millville,Massachusetts,Worcester County,US
42.24954,-71.06616,Milton,Massachusetts,Norfolk County,US
42.10426,-72.31897,Monson,Massachusetts,Hampden County,US
41.71955,-70.61198,Monument Beach,Massachusetts,Barnstable County,US
42.53564,-72.53509,Montague,Massachusetts,Franklin County,US
42.42649,-70.91894,Nahant,Massachusetts,Essex County,US
41.28346,-70.09946,Nantucket,Massachusetts,Nantucket County,US
42.28343,-71.3495,Natick,Massachusetts,Middlesex County,US
42.28343,-71.23283,Needham,Massachusetts,Norfolk County,US
41.63622,-70.93421,New Bedford,Massachusetts,Bristol County,US
42.12287,-73.22872,New Marlborough,Massachusetts,Berkshire County,US
42.81259,-70.87728,Newburyport,Massachusetts,Essex County,US
42.33704,-71.20922,Newton,Massachusetts,Middlesex County,US
42.11954,-71.32506,Norfolk,Massachusetts,Norfolk County,US
42.70092,-73.10871,North Adams,Massachusetts,Berkshire County,US
42.41037,-72.53092,North Amherst,Massachusetts,Hampshire County,US
42.26676,-72.08285,North Brookfield,Massachusetts,Worcester County,US
42.18343,-72.59953,North Chicopee,Massachusetts,Hampden County,US
41.86511,-69.99113,North Eastham,Massachusetts,Barnstable County,US
41.64594,-70.61836,North Falmouth,Massachusetts,Barnstable County,US
41.8576,-70.94226,North Lakeville,Massachusetts,Plymouth County,US
42.09316,-70.79254,North Pembroke,Massachusetts,Plymouth County,US
41.97094,-70.68281,North Plymouth,Massachusetts,Plymouth County,US
42.57509,-71.07867,North Reading,Massachusetts,Middlesex County,US
42.21899,-70.7856,North Scituate,Massachusetts,Plymouth County,US
41.88927,-71.33005,North Seekonk,Massachusetts,Bristol County,US
41.66038,-71.08838,North Westport,Massachusetts,Bristol County,US
42.32509,-72.6412,Northampton,Massachusetts,Hampshire County,US
42.31954,-71.64118,Northborough,Massachusetts,Worcester County,US
42.15148,-71.64951,Northbridge,Massachusetts,Worcester County,US
42.69592,-72.45287,Northfield,Massachusetts,Franklin County,US
41.96677,-71.18699,Norton,Massachusetts,Bristol County,US
42.16177,-70.79393,Norwell,Massachusetts,Plymouth County,US
42.19454,-71.1995,Norwood,Massachusetts,Norfolk County,US
41.45428,-70.56197,Oak Bluffs,Massachusetts,Dukes County,US
42.35287,-72.04535,Oakham,Massachusetts,Worcester County,US
41.72927,-71.20921,Ocean Grove,Massachusetts,Bristol County,US
